"","index","SubjectID","Session","Trial","Bin","Rsp"
"2517",76,182,11,9,4,2.66666666666667
"2518",77,182,11,9,5,1.6
"2519",78,182,11,9,6,0.533333333333333
"2520",79,182,11,9,7,0.533333333333333
"2521",80,182,11,10,0,0
"2522",81,182,11,10,1,3.73333333333333
"2523",82,182,11,10,2,3.2
"2524",83,182,11,10,3,0.533333333333333
"2525",84,182,11,10,4,2.66666666666667
"2526",85,182,11,10,5,2.13333333333333
"2527",86,182,11,10,6,2.13333333333333
"2528",87,182,11,10,7,1.06666666666667
"2529",88,182,11,11,0,0.533333333333333
"2530",89,182,11,11,1,4.8
"2531",90,182,11,11,2,3.2
"2532",91,182,11,11,3,0
"2533",92,182,11,11,4,0
"2534",93,182,11,11,5,0
"2535",94,182,11,11,6,3.73333333333333
"2536",95,182,11,11,7,1.6
"2537",96,182,11,12,0,0
"2538",97,182,11,12,1,0
"2539",98,182,11,12,2,0
"2540",99,182,11,12,3,0.533333333333333
"2541",100,182,11,12,4,2.13333333333333
"2542",101,182,11,12,5,0
"2543",102,182,11,12,6,0
"2544",103,182,11,12,7,0.533333333333333
"2545",104,182,11,13,0,0
"2546",105,182,11,13,1,0
"2547",106,182,11,13,2,0
"2548",107,182,11,13,3,0
"2549",108,182,11,13,4,0
"2550",109,182,11,13,5,4.26666666666667
"2551",110,182,11,13,6,4.26666666666667
"2552",111,182,11,13,7,2.66666666666667
"2553",112,182,11,14,0,0
"2554",113,182,11,14,1,0.533333333333333
"2555",114,182,11,14,2,4.26666666666667
"2556",115,182,11,14,3,1.6
"2557",116,182,11,14,4,4.26666666666667
"2558",117,182,11,14,5,1.06666666666667
"2559",118,182,11,14,6,0
"2560",119,182,11,14,7,0.533333333333333
"2561",120,182,11,15,0,0
"2562",121,182,11,15,1,6.4
"2563",122,182,11,15,2,0.533333333333333
"2564",123,182,11,15,3,4.26666666666667
"2565",124,182,11,15,4,2.13333333333333
"2566",125,182,11,15,5,5.33333333333333
"2567",126,182,11,15,6,2.66666666666667
"2568",127,182,11,15,7,0.533333333333333
"2569",128,182,11,16,0,0
"2570",129,182,11,16,1,1.06666666666667
"2571",130,182,11,16,2,0.533333333333333
"2572",131,182,11,16,3,2.13333333333333
"2573",132,182,11,16,4,2.13333333333333
"2574",133,182,11,16,5,0
"2575",134,182,11,16,6,0
"2576",135,182,11,16,7,1.6
"2577",136,182,11,17,0,0.533333333333333
"2578",137,182,11,17,1,3.73333333333333
"2579",138,182,11,17,2,0.533333333333333
"2580",139,182,11,17,3,0
"2581",140,182,11,17,4,3.73333333333333
"2582",141,182,11,17,5,3.2
"2583",142,182,11,17,6,1.06666666666667
"2584",143,182,11,17,7,4.26666666666667
"2585",144,182,11,18,0,0
"2586",145,182,11,18,1,0.533333333333333
"2587",146,182,11,18,2,0
"2588",147,182,11,18,3,0
"2589",148,182,11,18,4,1.06666666666667
"2590",149,182,11,18,5,2.66666666666667
"2591",150,182,11,18,6,0.533333333333333
"2592",151,182,11,18,7,3.2
"2593",152,182,11,19,0,0.533333333333333
"2594",153,182,11,19,1,1.6
"2595",154,182,11,19,2,0
"2596",155,182,11,19,3,0
"2597",156,182,11,19,4,0
"2598",157,182,11,19,5,3.2
"2599",158,182,11,19,6,4.26666666666667
"2600",159,182,11,19,7,5.33333333333333
"2601",160,182,11,20,0,0
"2602",161,182,11,20,1,6.4
"2603",162,182,11,20,2,6.93333333333333
"2604",163,182,11,20,3,4.26666666666667
"2605",164,182,11,20,4,4.8
"2606",165,182,11,20,5,3.73333333333333
"2607",166,182,11,20,6,5.33333333333333
"2608",167,182,11,20,7,4.26666666666667
"2609",168,182,11,21,0,0
"2610",169,182,11,21,1,0
"2611",170,182,11,21,2,2.13333333333333
"2612",171,182,11,21,3,5.86666666666667
"2613",172,182,11,21,4,3.73333333333333
"2614",173,182,11,21,5,1.06666666666667
"2615",174,182,11,21,6,5.33333333333333
"2616",175,182,11,21,7,3.2
"2617",176,182,11,22,0,0
"2618",177,182,11,22,1,0
"2619",178,182,11,22,2,4.8
"2620",179,182,11,22,3,2.66666666666667
"2621",180,182,11,22,4,0.533333333333333
"2622",181,182,11,22,5,3.2
"2623",182,182,11,22,6,0
"2624",183,182,11,22,7,2.13333333333333
"2625",184,182,11,23,0,0.533333333333333
"2626",185,182,11,23,1,1.6
"2627",186,182,11,23,2,0
"2628",187,182,11,23,3,2.13333333333333
"2629",188,182,11,23,4,0
"2630",189,182,11,23,5,3.2
"2631",190,182,11,23,6,2.13333333333333
"2632",191,182,11,23,7,0.533333333333333
"2633",192,182,11,24,0,0
"2634",193,182,11,24,1,0
"2635",194,182,11,24,2,0
"2636",195,182,11,24,3,0
"2637",196,182,11,24,4,0
"2638",197,182,11,24,5,0
"2639",198,182,11,24,6,0
"2640",199,182,11,24,7,0.533333333333333
"2641",200,182,11,25,0,0
"2642",201,182,11,25,1,2.66666666666667
"2643",202,182,11,25,2,0
"2644",203,182,11,25,3,0.533333333333333
"2645",204,182,11,25,4,3.73333333333333
"2646",205,182,11,25,5,0
"2647",206,182,11,25,6,0
"2648",207,182,11,25,7,0.533333333333333
"2649",208,182,11,26,0,0
"2650",209,182,11,26,1,0
"2651",210,182,11,26,2,0
"2652",211,182,11,26,3,0
"2653",212,182,11,26,4,2.13333333333333
"2654",213,182,11,26,5,4.26666666666667
"2655",214,182,11,26,6,4.26666666666667
"2656",215,182,11,26,7,1.6
"2657",216,182,11,27,0,0
"2658",217,182,11,27,1,0.533333333333333
"2659",218,182,11,27,2,2.66666666666667
"2660",219,182,11,27,3,0
"2661",220,182,11,27,4,0
"2662",221,182,11,27,5,0
"2663",222,182,11,27,6,3.73333333333333
"2664",223,182,11,27,7,4.8
"2665",224,182,11,28,0,0
"2666",225,182,11,28,1,1.06666666666667
"2667",226,182,11,28,2,3.2
"2668",227,182,11,28,3,0.533333333333333
"2669",228,182,11,28,4,1.06666666666667
"2670",229,182,11,28,5,0
"2671",230,182,11,28,6,0
"2672",231,182,11,28,7,5.33333333333333
"2673",232,182,11,29,0,0.533333333333333
"2674",233,182,11,29,1,0.533333333333333
"2675",234,182,11,29,2,1.6
"2676",235,182,11,29,3,0.533333333333333
"2677",236,182,11,29,4,1.6
"2678",237,182,11,29,5,1.06666666666667
"2679",238,182,11,29,6,0.533333333333333
"2680",239,182,11,29,7,1.06666666666667
"2681",240,182,11,30,0,0
"2682",241,182,11,30,1,0
"2683",242,182,11,30,2,1.06666666666667
"2684",243,182,11,30,3,0
"2685",244,182,11,30,4,0
"2686",245,182,11,30,5,1.6
"2687",246,182,11,30,6,0.533333333333333
"2688",247,182,11,30,7,1.06666666666667
"2689",248,182,11,31,0,0
"2690",249,182,11,31,1,0
"2691",250,182,11,31,2,0
"2692",251,182,11,31,3,0
"2693",252,182,11,31,4,0
"2694",253,182,11,31,5,0
"2695",254,182,11,31,6,4.8
"2696",255,182,11,31,7,4.8
"2697",256,182,11,32,0,0
"2698",257,182,11,32,1,1.06666666666667
"2699",258,182,11,32,2,0
"2700",259,182,11,32,3,0
"2701",260,182,11,32,4,0
"2702",261,182,11,32,5,2.13333333333333
"2703",262,182,11,32,6,3.2
"2704",263,182,11,32,7,0.533333333333333
"2705",264,182,11,33,0,0
"2706",265,182,11,33,1,0
"2707",266,182,11,33,2,0
"2708",267,182,11,33,3,3.2
"2709",268,182,11,33,4,5.33333333333333
"2710",269,182,11,33,5,1.6
"2711",270,182,11,33,6,0
"2712",271,182,11,33,7,5.86666666666667
"2713",272,182,11,34,0,0
"2714",273,182,11,34,1,0
"2715",274,182,11,34,2,4.8
"2716",275,182,11,34,3,4.26666666666667
"2717",276,182,11,34,4,5.86666666666667
"2718",277,182,11,34,5,6.93333333333333
"2719",278,182,11,34,6,5.33333333333333
"2720",279,182,11,34,7,5.86666666666667
"2721",280,182,11,35,0,0
"2722",281,182,11,35,1,2.66666666666667
"2723",282,182,11,35,2,6.93333333333333
"2724",283,182,11,35,3,6.4
"2725",284,182,11,35,4,5.33333333333333
"2726",285,182,11,35,5,3.73333333333333
"2727",286,182,11,35,6,2.66666666666667
"2728",287,182,11,35,7,9.06666666666667
"2729",288,182,11,36,0,0
"2730",289,182,11,36,1,2.13333333333333
"2731",290,182,11,36,2,2.66666666666667
"2732",291,182,11,36,3,3.2
"2733",292,182,11,36,4,1.06666666666667
"2734",293,182,11,36,5,1.06666666666667
"2735",294,182,11,36,6,3.2
"2736",295,182,11,36,7,5.86666666666667
"2737",296,182,11,37,0,0
"2738",297,182,11,37,1,1.6
"2739",298,182,11,37,2,0
"2740",299,182,11,37,3,3.2
"2741",300,182,11,37,4,2.13333333333333
"2742",301,182,11,37,5,3.2
"2743",302,182,11,37,6,6.4
"2744",303,182,11,37,7,2.13333333333333
"2745",304,182,11,38,0,0
"2746",305,182,11,38,1,0
"2747",306,182,11,38,2,0
"2748",307,182,11,38,3,0
"2749",308,182,11,38,4,0
"2750",309,182,11,38,5,0
"2751",310,182,11,38,6,0
"2752",311,182,11,38,7,4.8
"2753",312,182,11,39,0,0
"2754",313,182,11,39,1,1.6
"2755",314,182,11,39,2,4.26666666666667
"2756",315,182,11,39,3,0
"2757",316,182,11,39,4,0
"2758",317,182,11,39,5,0
"2759",318,182,11,39,6,1.06666666666667
"2760",319,182,11,39,7,0.533333333333333
"2761",320,182,11,40,0,0
"2762",321,182,11,40,1,0
"2763",322,182,11,40,2,0
"2764",323,182,11,40,3,1.6
"2765",324,182,11,40,4,1.06666666666667
"2766",325,182,11,40,5,0.533333333333333
"2767",326,182,11,40,6,2.13333333333333
"2768",327,182,11,40,7,0.533333333333333
"2769",328,182,11,41,0,0
"2770",329,182,11,41,1,0.533333333333333
"2771",330,182,11,41,2,2.66666666666667
"2772",331,182,11,41,3,2.66666666666667
"2773",332,182,11,41,4,3.2
"2774",333,182,11,41,5,3.2
"2775",334,182,11,41,6,3.73333333333333
"2776",335,182,11,41,7,4.26666666666667
"2777",336,182,11,42,0,0
"2778",337,182,11,42,1,3.73333333333333
"2779",338,182,11,42,2,2.13333333333333
"2780",339,182,11,42,3,2.13333333333333
"2781",340,182,11,42,4,6.4
"2782",341,182,11,42,5,5.33333333333333
"2783",342,182,11,42,6,5.33333333333333
"2784",343,182,11,42,7,6.4
"2785",344,182,11,43,0,0
"2786",345,182,11,43,1,1.6
"2787",346,182,11,43,2,2.13333333333333
"2788",347,182,11,43,3,2.66666666666667
"2789",348,182,11,43,4,1.06666666666667
"2790",349,182,11,43,5,2.66666666666667
"2791",350,182,11,43,6,4.26666666666667
"2792",351,182,11,43,7,7.46666666666667
"2793",352,182,11,44,0,0
"2794",353,182,11,44,1,1.06666666666667
"2795",354,182,11,44,2,3.2
"2796",355,182,11,44,3,2.13333333333333
"2797",356,182,11,44,4,0.533333333333333
"2798",357,182,11,44,5,0
"2799",358,182,11,44,6,0
"2800",359,182,11,44,7,0.533333333333333
"2801",360,182,11,45,0,0
"2802",361,182,11,45,1,0
"2803",362,182,11,45,2,0
"2804",363,182,11,45,3,0
"2805",364,182,11,45,4,0
"2806",365,182,11,45,5,0
"2807",366,182,11,45,6,0
"2808",367,182,11,45,7,0.533333333333333
"2809",368,182,11,46,0,0
"2810",369,182,11,46,1,0
"2811",370,182,11,46,2,0
"2812",371,182,11,46,3,3.73333333333333
"2813",372,182,11,46,4,3.73333333333333
"2814",373,182,11,46,5,6.4
"2815",374,182,11,46,6,7.46666666666667
"2816",375,182,11,46,7,6.93333333333333
"2817",376,182,11,47,0,0
"2818",377,182,11,47,1,2.13333333333333
"2819",378,182,11,47,2,5.86666666666667
"2820",379,182,11,47,3,5.86666666666667
"2821",380,182,11,47,4,3.73333333333333
"2822",381,182,11,47,5,8
"2823",382,182,11,47,6,6.4
"2824",383,182,11,47,7,3.2
"2825",384,182,11,48,0,0
"2826",385,182,11,48,1,0.533333333333333
"2827",386,182,11,48,2,3.73333333333333
"2828",387,182,11,48,3,4.8
"2829",388,182,11,48,4,4.26666666666667
"2830",389,182,11,48,5,4.26666666666667
"2831",390,182,11,48,6,4.26666666666667
"2832",391,182,11,48,7,2.66666666666667
"2833",392,182,11,49,0,0
"2834",393,182,11,49,1,2.66666666666667
"2835",394,182,11,49,2,4.8
"2836",395,182,11,49,3,3.73333333333333
"2837",396,182,11,49,4,2.66666666666667
"2838",397,182,11,49,5,5.33333333333333
"2839",398,182,11,49,6,3.73333333333333
"2840",399,182,11,49,7,2.13333333333333
"2841",400,182,11,50,0,0
"2842",401,182,11,50,1,1.06666666666667
"2843",402,182,11,50,2,1.06666666666667
"2844",403,182,11,50,3,3.73333333333333
"2845",404,182,11,50,4,2.13333333333333
"2846",405,182,11,50,5,2.66666666666667
"2847",406,182,11,50,6,1.6
"2848",407,182,11,50,7,0.533333333333333
"2849",408,182,11,51,0,0
"2850",409,182,11,51,1,1.06666666666667
"2851",410,182,11,51,2,1.06666666666667
"2852",411,182,11,51,3,5.33333333333333
"2853",412,182,11,51,4,1.06666666666667
"2854",413,182,11,51,5,0
"2855",414,182,11,51,6,0
"2856",415,182,11,51,7,0.533333333333333
"2857",416,182,11,52,0,0
"2858",417,182,11,52,1,0
"2859",418,182,11,52,2,0
"2860",419,182,11,52,3,0
"2861",420,182,11,52,4,0
"2862",421,182,11,52,5,0.533333333333333
"2863",422,182,11,52,6,3.73333333333333
"2864",423,182,11,52,7,5.33333333333333
"2865",424,182,11,53,0,0
"2866",425,182,11,53,1,0
"2867",426,182,11,53,2,0.533333333333333
"2868",427,182,11,53,3,3.73333333333333
"2869",428,182,11,53,4,4.8
"2870",429,182,11,53,5,6.4
"2871",430,182,11,53,6,0
"2872",431,182,11,53,7,5.86666666666667
"2873",432,182,11,54,0,0
"2874",433,182,11,54,1,0
"2875",434,182,11,54,2,0.533333333333333
"2876",435,182,11,54,3,5.33333333333333
"2877",436,182,11,54,4,7.46666666666667
"2878",437,182,11,54,5,2.66666666666667
"2879",438,182,11,54,6,1.6
"2880",439,182,11,54,7,5.33333333333333
"2881",440,182,11,55,0,0
"2882",441,182,11,55,1,3.73333333333333
"2883",442,182,11,55,2,3.2
"2884",443,182,11,55,3,2.13333333333333
"2885",444,182,11,55,4,7.46666666666667
"2886",445,182,11,55,5,1.6
"2887",446,182,11,55,6,1.6
"2888",447,182,11,55,7,3.73333333333333
"2889",448,182,11,56,0,0
"2890",449,182,11,56,1,2.66666666666667
"2891",450,182,11,56,2,5.86666666666667
"2892",451,182,11,56,3,4.8
"2893",452,182,11,56,4,5.86666666666667
"2894",453,182,11,56,5,3.2
"2895",454,182,11,56,6,6.93333333333333
"2896",455,182,11,56,7,1.06666666666667
"2897",456,182,11,57,0,0
"2898",457,182,11,57,1,2.66666666666667
"2899",458,182,11,57,2,3.2
"2900",459,182,11,57,3,4.8
"2901",460,182,11,57,4,2.66666666666667
"2902",461,182,11,57,5,4.8
"2903",462,182,11,57,6,1.6
"2904",463,182,11,57,7,2.13333333333333
"2905",464,182,11,58,0,0
"2906",465,182,11,58,1,1.06666666666667
"2907",466,182,11,58,2,0
"2908",467,182,11,58,3,2.66666666666667
"2909",468,182,11,58,4,5.33333333333333
"2910",469,182,11,58,5,1.6
"2911",470,182,11,58,6,3.73333333333333
"2912",471,182,11,58,7,1.06666666666667
"2913",472,182,11,59,0,0
"2914",473,182,11,59,1,0
"2915",474,182,11,59,2,0
"2916",475,182,11,59,3,1.06666666666667
"2917",476,182,11,59,4,0
"2918",477,182,11,59,5,2.13333333333333
"2919",478,182,11,59,6,2.66666666666667
"2920",479,182,11,59,7,5.33333333333333
"2921",480,182,11,60,0,0
"2922",481,182,11,60,1,0
"2923",482,182,11,60,2,0
"2924",483,182,11,60,3,0
"2925",484,182,11,60,4,0
"2926",485,182,11,60,5,1.6
"2927",486,182,11,60,6,3.73333333333333
"2928",487,182,11,60,7,3.2
"2929",0,183,11,0,0,0
"2930",1,183,11,0,1,0
"2931",2,183,11,0,2,0
"2932",3,183,11,0,3,0
"2933",4,183,11,0,4,0.533333333333333
"2934",5,183,11,0,5,2.66666666666667
"2935",6,183,11,0,6,1.06666666666667
"2936",7,183,11,0,7,2.13333333333333
"2937",8,183,11,1,0,0
"2938",9,183,11,1,1,1.6
"2939",10,183,11,1,2,1.06666666666667
"2940",11,183,11,1,3,0
"2941",12,183,11,1,4,0.533333333333333
"2942",13,183,11,1,5,1.06666666666667
"2943",14,183,11,1,6,0.533333333333333
"2944",15,183,11,1,7,1.6
"2945",16,183,11,2,0,0
"2946",17,183,11,2,1,0
"2947",18,183,11,2,2,0
"2948",19,183,11,2,3,0
"2949",20,183,11,2,4,0
"2950",21,183,11,2,5,0
"2951",22,183,11,2,6,1.06666666666667
"2952",23,183,11,2,7,2.13333333333333
"2953",24,183,11,3,0,0
"2954",25,183,11,3,1,0
"2955",26,183,11,3,2,0
"2956",27,183,11,3,3,0
"2957",28,183,11,3,4,0
"2958",29,183,11,3,5,0
"2959",30,183,11,3,6,0
"2960",31,183,11,3,7,0.533333333333333
"2961",32,183,11,4,0,0
"2962",33,183,11,4,1,1.06666666666667
"2963",34,183,11,4,2,1.06666666666667
"2964",35,183,11,4,3,1.06666666666667
"2965",36,183,11,4,4,0.533333333333333
"2966",37,183,11,4,5,0.533333333333333
"2967",38,183,11,4,6,0.533333333333333
"2968",39,183,11,4,7,1.06666666666667
"2969",40,183,11,5,0,0
"2970",41,183,11,5,1,0.533333333333333
"2971",42,183,11,5,2,0.533333333333333
"2972",43,183,11,5,3,0.533333333333333
"2973",44,183,11,5,4,0.533333333333333
"2974",45,183,11,5,5,1.6
"2975",46,183,11,5,6,0
"2976",47,183,11,5,7,2.13333333333333
"2977",48,183,11,6,0,0
"2978",49,183,11,6,1,0
"2979",50,183,11,6,2,1.6
"2980",51,183,11,6,3,0.533333333333333
"2981",52,183,11,6,4,0.533333333333333
"2982",53,183,11,6,5,1.06666666666667
"2983",54,183,11,6,6,0
"2984",55,183,11,6,7,0.533333333333333
"2985",56,183,11,7,0,0
"2986",57,183,11,7,1,0
"2987",58,183,11,7,2,0
"2988",59,183,11,7,3,0
"2989",60,183,11,7,4,0
"2990",61,183,11,7,5,0
"2991",62,183,11,7,6,0
"2992",63,183,11,7,7,0.533333333333333
"2993",64,183,11,8,0,0
"2994",65,183,11,8,1,0.533333333333333
"2995",66,183,11,8,2,1.06666666666667
"2996",67,183,11,8,3,1.06666666666667
"2997",68,183,11,8,4,0.533333333333333
"2998",69,183,11,8,5,0.533333333333333
"2999",70,183,11,8,6,1.06666666666667
"3000",71,183,11,8,7,0.533333333333333
"3001",72,183,11,9,0,0
"3002",73,183,11,9,1,0
"3003",74,183,11,9,2,0
"3004",75,183,11,9,3,0
"3005",76,183,11,9,4,1.06666666666667
"3006",77,183,11,9,5,1.6
"3007",78,183,11,9,6,0
"3008",79,183,11,9,7,0.533333333333333
"3009",80,183,11,10,0,0
"3010",81,183,11,10,1,0
"3011",82,183,11,10,2,0
"3012",83,183,11,10,3,0
"3013",84,183,11,10,4,0
"3014",85,183,11,10,5,0
"3015",86,183,11,10,6,0.533333333333333
"3016",87,183,11,10,7,1.6
"3017",88,183,11,11,0,0
"3018",89,183,11,11,1,0
"3019",90,183,11,11,2,0
"3020",91,183,11,11,3,0
"3021",92,183,11,11,4,0
"3022",93,183,11,11,5,0
"3023",94,183,11,11,6,0
"3024",95,183,11,11,7,0.533333333333333
"3025",96,183,11,12,0,0
"3026",97,183,11,12,1,0.533333333333333
"3027",98,183,11,12,2,1.06666666666667
"3028",99,183,11,12,3,0.533333333333333
"3029",100,183,11,12,4,0
"3030",101,183,11,12,5,0
"3031",102,183,11,12,6,0
"3032",103,183,11,12,7,2.13333333333333
"3033",104,183,11,13,0,0
"3034",105,183,11,13,1,0
"3035",106,183,11,13,2,0
"3036",107,183,11,13,3,0.533333333333333
"3037",108,183,11,13,4,0
"3038",109,183,11,13,5,1.6
"3039",110,183,11,13,6,0.533333333333333
"3040",111,183,11,13,7,0.533333333333333
"3041",112,183,11,14,0,0
"3042",113,183,11,14,1,0
"3043",114,183,11,14,2,0.533333333333333
"3044",115,183,11,14,3,0.533333333333333
"3045",116,183,11,14,4,2.13333333333333
"3046",117,183,11,14,5,1.06666666666667
"3047",118,183,11,14,6,0
"3048",119,183,11,14,7,0.533333333333333
"3049",120,183,11,15,0,0
"3050",121,183,11,15,1,0
"3051",122,183,11,15,2,0
"3052",123,183,11,15,3,1.6
"3053",124,183,11,15,4,0.533333333333333
"3054",125,183,11,15,5,0.533333333333333
"3055",126,183,11,15,6,0.533333333333333
"3056",127,183,11,15,7,0.533333333333333
"3057",128,183,11,16,0,0
"3058",129,183,11,16,1,0
"3059",130,183,11,16,2,0
"3060",131,183,11,16,3,0
"3061",132,183,11,16,4,0.533333333333333
"3062",133,183,11,16,5,1.6
"3063",134,183,11,16,6,1.06666666666667
"3064",135,183,11,16,7,1.06666666666667
"3065",136,183,11,17,0,0
"3066",137,183,11,17,1,0
"3067",138,183,11,17,2,0
"3068",139,183,11,17,3,1.6
"3069",140,183,11,17,4,0.533333333333333
"3070",141,183,11,17,5,0
"3071",142,183,11,17,6,0
"3072",143,183,11,17,7,0.533333333333333
"3073",144,183,11,18,0,0
"3074",145,183,11,18,1,0.533333333333333
"3075",146,183,11,18,2,1.06666666666667
"3076",147,183,11,18,3,0
"3077",148,183,11,18,4,2.13333333333333
"3078",149,183,11,18,5,1.06666666666667
"3079",150,183,11,18,6,0.533333333333333
"3080",151,183,11,18,7,1.6
"3081",152,183,11,19,0,0
"3082",153,183,11,19,1,0
"3083",154,183,11,19,2,1.6
"3084",155,183,11,19,3,0.533333333333333
"3085",156,183,11,19,4,1.06666666666667
"3086",157,183,11,19,5,1.06666666666667
"3087",158,183,11,19,6,0.533333333333333
"3088",159,183,11,19,7,0.533333333333333
"3089",160,183,11,20,0,0
"3090",161,183,11,20,1,0
"3091",162,183,11,20,2,0.533333333333333
"3092",163,183,11,20,3,1.06666666666667
"3093",164,183,11,20,4,0.533333333333333
"3094",165,183,11,20,5,0
"3095",166,183,11,20,6,0
"3096",167,183,11,20,7,0.533333333333333
"3097",168,183,11,21,0,0
"3098",169,183,11,21,1,1.06666666666667
"3099",170,183,11,21,2,1.06666666666667
"3100",171,183,11,21,3,0.533333333333333
"3101",172,183,11,21,4,0.533333333333333
"3102",173,183,11,21,5,0
"3103",174,183,11,21,6,0
"3104",175,183,11,21,7,0.533333333333333
"3105",176,183,11,22,0,0
"3106",177,183,11,22,1,0.533333333333333
"3107",178,183,11,22,2,1.6
"3108",179,183,11,22,3,0
"3109",180,183,11,22,4,1.06666666666667
"3110",181,183,11,22,5,1.06666666666667
"3111",182,183,11,22,6,0
"3112",183,183,11,22,7,0.533333333333333
"3113",184,183,11,23,0,0
"3114",185,183,11,23,1,0
"3115",186,183,11,23,2,0
"3116",187,183,11,23,3,0
"3117",188,183,11,23,4,0
"3118",189,183,11,23,5,0
"3119",190,183,11,23,6,0
"3120",191,183,11,23,7,0.533333333333333
"3121",192,183,11,24,0,0
"3122",193,183,11,24,1,0
"3123",194,183,11,24,2,0
"3124",195,183,11,24,3,0
"3125",196,183,11,24,4,0
"3126",197,183,11,24,5,0
"3127",198,183,11,24,6,1.06666666666667
"3128",199,183,11,24,7,1.06666666666667
"3129",200,183,11,25,0,0
"3130",201,183,11,25,1,0
"3131",202,183,11,25,2,0
"3132",203,183,11,25,3,1.06666666666667
"3133",204,183,11,25,4,0
"3134",205,183,11,25,5,0.533333333333333
"3135",206,183,11,25,6,0.533333333333333
"3136",207,183,11,25,7,2.66666666666667
"3137",208,183,11,26,0,0
"3138",209,183,11,26,1,0
"3139",210,183,11,26,2,0
"3140",211,183,11,26,3,0
"3141",212,183,11,26,4,1.6
"3142",213,183,11,26,5,0.533333333333333
"3143",214,183,11,26,6,0
"3144",215,183,11,26,7,0.533333333333333
"3145",216,183,11,27,0,0
"3146",217,183,11,27,1,0
"3147",218,183,11,27,2,1.06666666666667
"3148",219,183,11,27,3,0.533333333333333
"3149",220,183,11,27,4,0
"3150",221,183,11,27,5,0
"3151",222,183,11,27,6,1.06666666666667
"3152",223,183,11,27,7,1.06666666666667
"3153",224,183,11,28,0,0
"3154",225,183,11,28,1,0
"3155",226,183,11,28,2,0
"3156",227,183,11,28,3,1.06666666666667
"3157",228,183,11,28,4,1.6
"3158",229,183,11,28,5,0.533333333333333
"3159",230,183,11,28,6,0
"3160",231,183,11,28,7,0.533333333333333
"3161",232,183,11,29,0,0
"3162",233,183,11,29,1,1.06666666666667
"3163",234,183,11,29,2,0
"3164",235,183,11,29,3,0
"3165",236,183,11,29,4,0.533333333333333
"3166",237,183,11,29,5,0.533333333333333
"3167",238,183,11,29,6,0
"3168",239,183,11,29,7,0.533333333333333
"3169",240,183,11,30,0,0
"3170",241,183,11,30,1,0
"3171",242,183,11,30,2,1.6
"3172",243,183,11,30,3,1.06666666666667
"3173",244,183,11,30,4,1.06666666666667
"3174",245,183,11,30,5,0
"3175",246,183,11,30,6,1.6
"3176",247,183,11,30,7,0.533333333333333
"3177",248,183,11,31,0,0
"3178",249,183,11,31,1,0
"3179",250,183,11,31,2,0
"3180",251,183,11,31,3,0
"3181",252,183,11,31,4,0
"3182",253,183,11,31,5,0
"3183",254,183,11,31,6,0
"3184",255,183,11,31,7,0.533333333333333
"3185",256,183,11,32,0,0
"3186",257,183,11,32,1,0
"3187",258,183,11,32,2,0.533333333333333
"3188",259,183,11,32,3,1.06666666666667
"3189",260,183,11,32,4,0.533333333333333
"3190",261,183,11,32,5,0
"3191",262,183,11,32,6,0
"3192",263,183,11,32,7,0.533333333333333
"3193",264,183,11,33,0,0
"3194",265,183,11,33,1,0
"3195",266,183,11,33,2,1.06666666666667
"3196",267,183,11,33,3,0.533333333333333
"3197",268,183,11,33,4,0.533333333333333
"3198",269,183,11,33,5,0
"3199",270,183,11,33,6,0
"3200",271,183,11,33,7,1.6
"3201",272,183,11,34,0,0
"3202",273,183,11,34,1,0
"3203",274,183,11,34,2,1.06666666666667
"3204",275,183,11,34,3,0
"3205",276,183,11,34,4,0
"3206",277,183,11,34,5,1.06666666666667
"3207",278,183,11,34,6,0.533333333333333
"3208",279,183,11,34,7,0.533333333333333
"3209",280,183,11,35,0,0
"3210",281,183,11,35,1,0
"3211",282,183,11,35,2,0
"3212",283,183,11,35,3,1.06666666666667
"3213",284,183,11,35,4,1.06666666666667
"3214",285,183,11,35,5,1.06666666666667
"3215",286,183,11,35,6,0.533333333333333
"3216",287,183,11,35,7,1.6
"3217",288,183,11,36,0,0
"3218",289,183,11,36,1,0
"3219",290,183,11,36,2,0.533333333333333
"3220",291,183,11,36,3,1.06666666666667
"3221",292,183,11,36,4,0
"3222",293,183,11,36,5,0
"3223",294,183,11,36,6,1.06666666666667
"3224",295,183,11,36,7,1.06666666666667
"3225",296,183,11,37,0,0
"3226",297,183,11,37,1,1.06666666666667
"3227",298,183,11,37,2,1.06666666666667
"3228",299,183,11,37,3,0.533333333333333
"3229",300,183,11,37,4,2.13333333333333
"3230",301,183,11,37,5,1.06666666666667
"3231",302,183,11,37,6,0
"3232",303,183,11,37,7,1.06666666666667
"3233",304,183,11,38,0,0
"3234",305,183,11,38,1,0.533333333333333
"3235",306,183,11,38,2,0
"3236",307,183,11,38,3,0.533333333333333
"3237",308,183,11,38,4,1.06666666666667
"3238",309,183,11,38,5,0.533333333333333
"3239",310,183,11,38,6,0
"3240",311,183,11,38,7,0.533333333333333
"3241",312,183,11,39,0,0
"3242",313,183,11,39,1,0
"3243",314,183,11,39,2,0
"3244",315,183,11,39,3,0
"3245",316,183,11,39,4,0
"3246",317,183,11,39,5,0
"3247",318,183,11,39,6,0.533333333333333
"3248",319,183,11,39,7,2.13333333333333
"3249",320,183,11,40,0,0
"3250",321,183,11,40,1,0.533333333333333
